"","OneDENL","TwoDENLCV","TwoDENL","ScanOneDENL","ScanTwoDENL","HeterogeneityIndex","TotalLacunarity","RH25","RH98","CR","fsg","ch","cbh","uh","ID"
"815",6.65841762804256,0.55697426182757,5.82315547213108,15.8828437336061,14.1519848962503,0.784971222146377,31.2137206591367,3.20645330535152,9.92193074501574,0.67683171876983,2,9.5,6,2.75,1731
"816",6.65878315696633,0.56593586824502,5.82354010624622,16.6108836120614,14.5801408294719,0.807298547629008,34.9720517481003,3.31009994739611,10.0689952656497,0.671258168261485,2,9.5,6,2.75,1732
"817",7.39783641904206,0.52243089671717,6.51060090982905,15.9415960634266,13.9165031358845,0.759961583854313,39.852072027968,3.14742294087923,10.3945730166751,0.69720517275408,1.75,9.75,6.25,3.25,1733
"818",7.72612542195825,0.498791082607584,6.78706667168444,16.3752904789183,14.4946132453657,0.757562418907319,34.8810085515076,3.38860500766479,11.071660705161,0.693938868079183,2,10,6.25,3.25,1734
"819",8.02558459324499,0.487733536813467,7.07169765195001,16.2075008221958,14.243108917215,0.745543516816688,39.1560011899919,3.33044243338361,11.115756661639,0.700385449703382,1.75,10,6.5,3.75,1735
"820",8.64455405317891,0.4336793207436,7.60460528354525,16.5151951135407,14.8441443962197,0.713614444280867,41.5200007283826,3.57079207920792,12.1071287128713,0.705066976333393,2,10.5,6.75,3.75,1736
"821",8.58535710617411,0.420261040854183,7.58976617007307,15.8150179416489,14.1687617405441,0.7135839833677,42.0672723748499,3.36297957149975,11.5986447433981,0.710054092878916,2,10,6.25,3.5,1737
"822",5.35278719578606,0.676784587243436,4.68860891575588,16.0319251360414,13.5931139455905,0.858059728910036,28.3835349682499,2.88074551569507,8.21720852017937,0.649425287356322,1.75,8.75,5.5,2.25,1738
"823",5.60326624846725,0.648275791926112,4.90430028907584,16.246052077996,13.9460871268378,0.821724219944042,61.1634587960595,3.05032644178455,8.64745375408052,0.647257270344444,1.75,8.75,5.5,2.5,1739
"824",5.74504187226248,0.668743150757318,5.10981720001602,16.8231943281058,15.0367485557541,0.88670545247914,33.6285312701433,5.01380991064176,10.0306742485784,0.500152254336009,1.25,8.75,5.5,3.75,174
"825",6.3522694395087,0.600862954928818,5.58613263602613,15.821535084485,13.7530451442658,0.82063073271798,26.7093246832908,3.11814064997336,9.30219499200852,0.664795174402155,1.5,9.5,5.75,2.75,1740
"826",6.7303354484589,0.577281795355533,5.87942454233538,16.5413552172938,14.5934434242453,0.808190081159894,29.468438006761,3.2477369542066,10.0313205537806,0.676240337770625,2,9.5,6,2.75,1741
"827",6.70573158609748,0.56418128665777,5.8768919348792,15.7775457670005,13.7718130053457,0.799372677039576,33.2847188849018,3.2078811369509,9.84360723514212,0.674115285146829,1.75,9.5,6,3,1742
"828",7.48749378553133,0.507663866984007,6.58795455979949,15.4201242532205,13.5045101070728,0.757455346390122,36.775829443758,3.13992346938775,10.5209387755102,0.701554819737511,1.75,9.75,6,3.5,1743
"829",7.50300834301513,0.543676363854826,6.55636375754506,17.3388320582745,15.830855373242,0.774894188743986,35.0113624152604,3.70267857142857,11.3569387755102,0.673972128879225,2.5,10.75,7,3,1744
"830",8.02629730476495,0.496157121936952,7.04006875792085,17.3836969472901,15.7076269380172,0.750431538101844,36.3445088314913,3.76593323216995,11.8343045017704,0.681778237867161,2.5,10.75,7,3.25,1745
"831",8.02985259104789,0.476690971552173,7.01747278562442,17.2900297311354,15.5515332411814,0.745991749570135,40.2075281146529,3.64359038557837,11.7858587881823,0.690850666798094,2.5,10.5,7,3,1746
"832",8.37769353599642,0.459997107261675,7.37596689319566,16.4272995690951,14.5982993827476,0.727530160377839,38.4930102143317,3.45934858279463,11.6623371456987,0.703374328869362,2,10.25,6.75,3.75,1747
"833",5.11369762510961,0.672518188184521,4.49639787963802,14.1624324962871,11.8667357342755,0.859731139338205,22.018421839695,2.54592136150235,7.26045774647887,0.649344235528807,1.25,8.25,5.5,2.5,1748
"834",5.47646759336774,0.660205654386171,4.78989878600465,14.7738117768318,12.5517881637414,0.856221690293066,24.7908671434787,2.706340378198,8.00530589543938,0.661931672125134,1.5,8.75,5.75,2.5,1749
"835",5.56146919867976,0.603819397458234,4.96498139710198,14.7487178302335,13.0048776025448,0.874430364081382,30.2716552215409,4.22795115332429,8.99179104477612,0.529798776209267,1,7.25,4.75,3.25,175
"836",5.74751398051865,0.675434330991413,5.0202115539382,16.4281250083324,14.0279228395816,0.848731610808016,26.044221524503,3.00307091010609,8.7606923506421,0.657210778565237,1.75,9.25,5.75,2.5,1750
"837",6.19868691708385,0.59648618173386,5.39377806664959,16.6590135142941,14.5564966588785,0.829527932672476,27.7475897522772,3.29565907887771,9.72553732133404,0.661133470574595,2.25,9.5,6,2.5,1751
"838",6.36726930671825,0.600599824160565,5.54260339886481,16.9106326461038,14.7082157772982,0.828389103114618,29.5216316087671,3.24867303609342,9.73895966029724,0.666425044418526,2.25,9.5,6,2.5,1752
"839",6.88672329820915,0.54665551614779,6.0515887296086,15.9381518632109,14.0245623425445,0.797902717501385,32.8204625752387,3.2108170606372,9.97829393627955,0.678219835861603,1.75,9.75,6,3,1753
"840",7.14708965957534,0.538432615649244,6.26225447324704,15.9703355820931,14.2053386787434,0.784565000206587,32.7715827968548,3.20908621579763,10.1828084667011,0.684852540800341,1.75,9.75,6,2.75,1754
"841",7.95628017064745,0.48766838669314,6.9702944690665,16.6817661759628,14.902840842579,0.724125272430683,41.2991157946682,3.45934959349594,11.4398170731707,0.697604465930755,2.25,10.25,7,3.25,1755
"842",8.22115158759625,0.46820574095911,7.25112563366615,16.2489089521656,14.5258795882754,0.738095314368034,40.1784506738486,3.55286288297338,11.3254445002511,0.686293735941702,2,10,6.5,3.5,1756
"843",4.36060920600381,0.725032943026385,3.81564447627257,14.0679808595799,10.5279809169248,0.89064493263095,26.3087211801234,2.14880239520958,6.16965269461078,0.651714204741773,1.25,7.25,5,2,1757
"844",5.4489300526346,0.670770695680357,4.77266618720197,14.9527989310233,12.5325922032026,0.851762473043218,31.0969089060602,2.66496018202503,7.94963594994312,0.664769531736344,1.75,8.5,5.5,2.25,1758
"845",5.69871128524026,0.643173287257548,4.97230028449963,15.824901820333,13.3703352812394,0.847610050553451,29.6754418585456,2.81018262313226,8.41706696181516,0.666132794727554,1.5,8.75,5.75,2.5,1759
"846",6.37212210393983,0.627118765660008,5.65097449646747,17.928897625744,16.4221345492942,0.82991765657534,34.9070271160224,5.42737003058104,11.3034740061162,0.519849381911761,1.5,9.5,6,3.75,176
"847",6.35477897235638,0.605323762010369,5.55715160419434,16.7813885136965,14.4889664701501,0.822563309257283,27.6927347932875,3.19994660971703,9.56946075814202,0.665608471512419,2,9.75,6,2.75,1760
"848",6.56493532989035,0.610354704492909,5.72844648400732,16.7770252033688,14.7538578651944,0.813130839502549,30.1107891538796,3.35084254870985,9.98266456029489,0.664333853103959,2,9.75,6.25,2.5,1761
"849",6.77801438239678,0.536768281573559,5.94991229016092,15.4931436505706,13.5646240496003,0.799908756181414,31.9630283797164,3.14158031088083,9.84077720207254,0.680758923165216,1.75,9.5,6,2.75,1762
"850",7.36688540469155,0.51725537239114,6.45036293361204,16.6288103807053,14.7332544305387,0.777150731411444,33.5005187017459,3.42067553735926,10.8448925281474,0.684581886959132,2.25,10,6.25,3,1763
"851",7.25020057057638,0.537990244479764,6.33620069969121,16.6091101024542,14.6868232892075,0.792045688533871,33.2973884168148,3.39322514167955,10.6438845955693,0.681204252901047,2.25,10,6.5,2.75,1764
"852",5.08984700237053,0.670637433168422,4.46212661271127,14.0184384490097,11.8461836934497,0.861360728622059,25.9150428494602,2.51483420593368,7.24935427574171,0.65309541922251,1.5,8,5,2,1765
"853",5.59812289541771,0.645737716152045,4.89021131217493,15.659270410073,13.3835611665969,0.839932763560083,28.3473730595371,2.90954495005549,8.57309655937847,0.660619132199949,2,9,5.75,2.25,1766
"854",5.69412512686853,0.642550351053693,4.97710667437859,15.653475013739,13.2036036176521,0.852375248158642,26.2128678887894,2.70935072142064,8.3069256381798,0.673844351155849,1.75,8.75,5.75,2.5,1767
"855",6.4852616815525,0.590266238233189,5.68938530442327,16.0162479426316,13.8754480796771,0.812086256162959,28.1145866379715,3.13409810126582,9.60708860759494,0.67377233319279,1.75,9.5,6,2.75,1768
"856",6.64495151654962,0.592770821540952,5.81069493085289,15.9402079788305,14.0362735690115,0.810969741342364,35.3898303697675,3.26402993051844,9.81926242650989,0.66758909287257,2,9.75,6,2.5,1769
"857",6.60552621090418,0.566664168070484,5.84575400797593,16.1559510202638,14.5164826774126,0.804773001268384,66.3201971532222,4.52140762463343,10.6376070381232,0.574960081865258,1.5,9,5.75,3.75,177
"858",7.30319097085857,0.52831733166884,6.40221043559846,16.3441690055217,14.3895655503648,0.777011411035938,34.8101567004607,3.29627740948496,10.6612850586435,0.690818002580981,1.75,9.75,6.25,3,1770
"859",5.08476307732121,0.711074032271088,4.45559622172686,15.9352904473518,13.2082950551919,0.872140870541231,27.9869974770213,2.68870684610884,7.58375658279696,0.645465038763518,1.75,9,5.75,2.25,1771
"860",5.2413833536135,0.655508798573636,4.59826696855037,13.9793961544752,11.5529769001735,0.820878083410801,75.4785880123789,2.42828910220215,7.31253529079616,0.667927879232462,1.25,8,5.25,2.25,1772
"861",5.81315772285739,0.648941735747107,5.0853582442952,15.8010696952931,13.1947564537005,0.844289997112749,26.216545593475,2.83721886999451,8.61369171695008,0.670615229424636,1.75,9.25,5.75,2.5,1773
"862",6.0043771453896,0.6417615102086,5.24114359650588,15.9298033843918,13.5557148570131,0.83100030052612,30.6379984749895,2.98062432723358,8.88855758880517,0.664667264912861,2,9.5,6,2.5,1774
"863",6.46519636527637,0.573362473023317,5.65107621457374,15.3195854011214,13.1985887896557,0.824244960659387,26.4000054711474,3.01749734888653,9.37457051961824,0.678118870344856,1.75,9.25,5.75,2.5,1775
"864",4.9162071415176,0.701235304810666,4.31384080276705,14.5723914734605,11.7862637175733,0.882116527533138,22.9179742054816,2.51107226107226,7.15435897435897,0.649015059200709,1.5,8,5.25,2.25,1776
"865",4.76437741496395,0.704859909600641,4.15621473399107,14.3273831357956,11.2706093154869,0.896363617609699,18.3780241754228,2.4818524970964,6.99066202090592,0.644976042372769,1.5,7.75,5.25,2,1777
"866",5.6903977968797,0.656289889984774,4.97106797329742,15.3961610569682,13.407541676593,0.832636071944659,26.8681865701966,2.99136008918618,8.49706800445931,0.647953848596211,2,9.5,5.75,2.25,1778
"867",5.88489224446432,0.630544174767516,5.15042301148463,15.3000614299355,13.076527294879,0.850191657525804,25.5105321904811,2.95732378854626,8.60504405286344,0.656326711359232,2,9.25,5.5,2.5,1779
"868",6.71269787843739,0.559410614223958,5.96022848022094,16.716923581971,15.2190407375636,0.812040126509904,32.0067787652358,4.7037192393736,10.9720581655481,0.571300191048647,1.5,9.5,6,4,178
"869",5.59501658758432,0.653225113091506,4.88551042070814,15.667839667572,13.4410385915695,0.852209572053056,37.5578086264995,2.9622641509434,8.51398446170921,0.652070759082791,1.75,8.75,5.75,2.25,1780
"870",6.39663351936004,0.566927705399333,5.59590159845025,16.4884466294904,14.2864201323794,0.80644049506225,32.2515889678957,3.33346477392219,9.958349106204,0.66525929766356,1.75,9.5,5.75,2.5,1781
"871",6.78145868325786,0.549795906075446,5.92686733292503,17.0816169692371,15.2447839826372,0.787413956375298,35.617988299609,3.44956698930209,10.5124707080998,0.671859538534153,2.25,9.75,6,2.75,1782
"872",7.13385862288519,0.528889654350913,6.2230415030041,17.3626784776416,15.4888515313637,0.783567468819122,32.2397703455836,3.63324873096447,11.1543654822335,0.674275624485189,2.25,10,6.75,3,1783
"873",7.42394519017584,0.525862103151497,6.50185614940391,17.3551831109161,15.6619865519486,0.764214409314814,37.2091296020821,3.74013657056146,11.325483055134,0.669759201231952,2.5,10.25,6.5,3,1784
"874",8.14085501782615,0.467834483425312,7.13489831537142,17.2496564011119,15.6833782544671,0.736519347715964,38.1137287071551,3.77020958083832,12.0713373253493,0.687672585130975,2.5,10.5,6.75,3,1785
"875",8.40917543055982,0.454442763102462,7.40510739955365,17.2364973798444,15.5752524661135,0.721397641701525,43.4346252245843,3.75161933233682,12.0167912306926,0.687801904825087,2.25,10.5,6.75,3.25,1786
"876",9.39559422867728,0.42415875740565,8.30866772650875,17.5849954539794,15.9592441341255,0.680594149274203,45.5968384448407,3.78719723183391,13.02,0.709124636571896,2.5,11.25,7.75,4.25,1787
"877",9.58376690141848,0.393490594162288,8.48443909402835,17.2991293112548,15.6913238607137,0.662421341912885,49.6631443398273,3.77541748526523,13.1767878192534,0.713479678275708,2.5,11.25,7.25,4,1788
"878",9.72821076210968,0.385195509460786,8.62149960794746,17.5017237663058,15.9716777674809,0.666229990081165,48.4094123049328,3.85231755424063,13.2749013806706,0.709804431402411,2.5,11.5,7.5,4,1789
"879",7.29538130672216,0.538325613082181,6.45559001635485,17.4778641147522,16.0434536509279,0.790757962134447,32.1053629381604,5.19024064171123,12.1375401069519,0.572381174770456,1.75,10.25,7,4.25,179
"880",5.49396876094958,0.661691253908043,4.79865804062952,16.2354733284045,13.8580446006324,0.849885761525397,28.9739766961746,3.09207620099393,8.79141910546659,0.648284746307767,1.75,9.5,6,2.5,1790
"881",6.02391122915077,0.598342812820777,5.2651504524355,16.411398287021,14.4835988812712,0.817604447011531,51.1695657052332,3.41825902335456,9.62852441613588,0.644986201870548,2,9.25,5.75,2.5,1791
"882",6.43943253838276,0.590297616154709,5.61793045020095,17.1366207292699,15.1496754183762,0.816112081442213,30.7699283835667,3.48191823899371,10.2603249475891,0.660642498480336,2.25,10,6.25,2.5,1792
"883",7.07793495422735,0.531899381573698,6.22188167746958,15.8894970991434,14.2063072969089,0.776153251162785,36.054462942153,3.34534764826176,10.2959406952965,0.675080913219517,1.75,9.75,6,3,1793
"884",7.24190733133546,0.541057611760913,6.3238988835844,17.5054432260816,15.7934942507053,0.775671104593752,36.1092522309743,3.61329732510288,11.085,0.674037228227074,2.5,10.25,6.5,2.5,1794
"885",7.98833135222018,0.487427866016031,6.98457089863492,17.818497276171,16.133694468918,0.740965436018742,39.599515892546,3.90890890890891,12.1614214214214,0.678581246923681,2.5,10.75,7,3.25,1795
"886",8.64309316464638,0.449935567703052,7.58974347814248,17.248670695082,15.7280190751159,0.715636874379491,40.811823057039,3.83833746898263,12.479682382134,0.692433080309991,2.5,10.75,7,3.5,1796
"887",8.70679213143444,0.444507588613399,7.68275368682991,16.9014873108122,15.3428657794574,0.705394640162844,45.260134463222,3.72399203583873,12.2523643603783,0.696059313426772,2.25,10.75,7,3.75,1797
"888",9.2277598574244,0.42071632306665,8.13605349567471,17.7958815558364,16.3217461570375,0.688204171164544,44.8172614238414,3.87320810677212,13.100682155215,0.704350654348919,2.5,11.25,7.75,4,1798
"889",9.36652086438871,0.40218830638413,8.2705919485619,17.1669956530538,15.5877795693954,0.673276918500114,49.3612997248793,3.75738188976378,12.9650590551181,0.710191687227178,2.5,11,7.25,4,1799
"890",5.39097001899227,0.573879536856557,4.84561447762197,11.718951980911,10.1487047812501,0.860026073176843,27.2191451515817,2.83838203848895,7.21019244476123,0.606337547820758,1,6.75,4.5,3.25,18
"891",6.49706109707533,0.595075662843725,5.75441833483365,17.2149909330282,15.4866937316046,0.831638651126689,34.8450014725353,4.93557025834909,10.9658475110271,0.549914381593766,1.5,9.25,5.75,3.75,180
"892",10.4181694847928,0.37494615553908,9.28171454633992,17.893777044653,16.3004273296228,0.626624030693065,53.0739542444596,3.91239526860522,13.958334154756,0.719709012176632,2.5,12.25,8.25,4.5,1800
"893",10.1145739974073,0.370590410375207,8.96829797806094,17.7118334447566,16.3416562609064,0.637165233273333,61.7032073074703,3.97286345776031,13.7614931237721,0.711305784770008,2.5,12.25,8.25,4.25,1801
"894",5.09310144881019,0.701424432480883,4.45096150923099,15.8770957354461,13.2440993457328,0.878245653928032,20.1568141787717,2.7908583186361,7.8505114638448,0.64449980979083,1.75,8.5,5.5,2,1802
"895",6.17662161150619,0.620383403272409,5.42764910945045,16.4464887156157,14.2207084664899,0.814814929334501,37.1761457670872,3.19413183279743,9.48144694533762,0.663117681171216,1.75,9.75,6,2.75,1803
"896",6.40314107388989,0.588391875217412,5.57644957441838,17.6945933396173,15.8947773159647,0.816361242644125,28.6880226515304,3.60832894043226,10.4714707432789,0.655413357980466,3,10.25,6.25,2.25,1804
"897",7.01120316957338,0.549110934284534,6.12756433248711,16.904523083955,15.0945574640589,0.771264135001207,33.4214936047741,3.58474794238683,10.853621399177,0.669718722392632,2,10,6.5,3,1805
"898",7.62139518927792,0.522837325419211,6.6829211459949,16.9678969716014,15.1764756817427,0.756374126980958,38.241045941474,3.68127540650406,11.4131300813008,0.67745260237282,2.25,10.25,6.75,3.25,1806
"899",8.11238341748967,0.509528332085271,7.10027839818953,17.8089008275846,16.2121243675093,0.737933097472406,41.536848728971,3.964518555667,12.224112337011,0.675680454631982,2.75,11,7,3,1807
"900",8.24421969768958,0.476912732893299,7.21080349730124,17.9216820428809,16.4898691339199,0.736655933467024,39.6976970436283,4.10139511709018,12.5839063278525,0.67407615646245,2.75,11,7.25,3,1808
"901",8.58534687040274,0.438093306378016,7.60414652485286,15.996762827432,14.3548102279973,0.710174604707613,41.9746286170476,3.42935052057511,11.6641646008924,0.705992616023891,1.75,10.25,6.75,3.75,1809
"902",6.50201173345244,0.572703578606095,5.77292219687965,16.5205549915601,15.0084262189539,0.818900851964258,34.6068884225008,4.92844418052257,10.8299287410926,0.544923674167654,1.5,9.5,5.75,4,181
"903",9.08223704802582,0.438107449005676,8.01086988126178,17.7032984154181,16.1596848516554,0.695687331989511,44.8666767297567,3.84475906607054,12.8641231992052,0.701125447375372,2.5,11,7.5,3.75,1810
"904",8.87608225775327,0.419677802026306,7.83957814566998,17.028380837718,15.3330296224651,0.699450709631777,48.1506522880059,3.81215948489351,12.4359385834572,0.693456230962364,2.25,10.5,7,3.75,1811
"905",9.90278440020947,0.377887697521076,8.79076442791539,16.9535406402165,15.2795142505095,0.645573922619675,53.5250817594177,3.64000984251969,13.0147244094488,0.720316026063756,2.25,11,7.5,4.25,1812
"906",10.0472084127253,0.374302648549113,8.91974734500251,17.1762204725817,15.5411994497067,0.640890759467547,55.0034743316244,3.81810344827586,13.4535960591133,0.716202015319947,2.25,11.5,8,4.25,1813
"907",5.76382808713375,0.677714583049678,5.03463106306433,16.9201454914081,14.4624555731376,0.834846933419524,36.530878649467,3.07737414187643,8.88393592677346,0.653602393438907,2,9.5,6,2.5,1814
"908",5.64319065132536,0.649856594013391,4.92182871960978,16.6907275010267,14.4220003398672,0.850291882012182,27.1032242494678,3.24972542559034,9.09952773201538,0.642868781622958,2,9.25,6,2.25,1815
"909",6.40138357094599,0.609896710431855,5.60404363414052,16.6668322194584,14.7902064981477,0.811429815417692,33.159517995274,3.3588282078473,9.81679745493107,0.657848883684554,2.25,10,6.25,2.5,1816
"910",6.64833700347514,0.570360686468547,5.81772308560649,16.8824555182824,14.9151790606786,0.804618249050283,31.570586476849,3.40904365904366,10.2665904365904,0.667947827460446,2,9.75,6,2.5,1817
"911",7.44497408034649,0.534410951575764,6.50215410594177,17.9997283922398,16.3197635395172,0.762462222117102,38.6435220885001,3.88221031138336,11.6546809596733,0.666896903929305,2.5,10.5,7,2.75,1818
"912",7.66835395299983,0.516595960314073,6.69773288466456,17.7256109207826,15.9670769491777,0.761695662440393,35.3354584830713,3.88185017596782,11.8050477626948,0.671170311717427,2.5,10.5,6.75,3,1819
"913",6.88809085770543,0.544399118892014,6.10762151301744,16.0576511295889,14.4993051573969,0.808718788102486,31.265058585109,4.72672798216276,10.9716833890747,0.569188444968298,1.5,9.75,6,4,182
"914",8.05596770482029,0.46944236868937,7.07688568778404,17.2233690915997,15.5349746087052,0.746968914849436,35.7962753501812,3.86168084042021,11.9842421210605,0.677770125018262,2.5,10.5,6.75,3,1820
"915",8.42567789291056,0.460552123905083,7.40689983636534,16.7950274556842,15.052362876528,0.726057315752359,41.5538680081,3.5328320802005,11.9011127819549,0.703151113267562,2,10.5,7,3.75,1821
"916",8.90598404281905,0.446317890835392,7.83931074540487,17.4485295482804,15.7469662773077,0.703786102734957,42.7030336716154,3.66348063555114,12.5390764647468,0.707834891520846,2.5,11,7.5,4,1822
"917",9.04901216790866,0.419720228689872,7.97908458885027,16.7430195270985,15.0808815422637,0.695216985070351,46.5088099064824,3.66819080573406,12.4169253583786,0.704581391941859,2.25,10.75,7,3.75,1823
"918",9.02533866947317,0.42732633521705,7.94291162499979,17.4674667083117,15.9004517800221,0.702653686139891,40.9512020743906,3.7989588497769,12.6514823996034,0.699722235720298,2.5,11,7,3.5,1824
"919",5.3114737440295,0.675431954369826,4.66730251014256,15.330080892271,12.9010228560618,0.859762922413919,25.7021667776686,2.61177815894797,7.69922241280732,0.660773774426442,1.5,9.5,5.75,2.5,1825
"920",5.64389558724421,0.664397532210046,4.93570778924882,16.4478170475314,14.1120293503928,0.843708721443541,31.012125846325,2.98820224719101,8.68619101123596,0.655982438870427,2,9,5.75,2.25,1826
"921",6.46575300491862,0.591672138155334,5.68628634930599,14.6050141941829,12.5570148076201,0.802035760639864,39.5875812841317,2.68856609808102,8.76899786780384,0.693400986223028,1.5,9,5.5,3,1827
"922",6.67055117435297,0.564564362336843,5.83918346027164,16.5248282941258,14.610445438747,0.803240714332966,34.3958121215193,3.2916449765747,10.109713690786,0.674407695682352,2.25,9.75,6.25,2.75,1828
"923",7.09598066720845,0.540360699110983,6.20044876691683,17.5720056823128,15.9938090996363,0.784278243814434,34.1197457381113,3.83853373921867,11.217595129376,0.657811349496243,2.75,10.25,6.75,2.5,1829
"924",6.97575623999011,0.548753532906386,6.19817605521298,16.7818348018869,15.1817899931247,0.803103384293333,29.5295942936363,4.64828431372549,11.1253594771242,0.582190191401614,1.5,9.5,6,4,183
"925",7.48240132822213,0.512999077213451,6.58849156344193,16.0190009905712,14.1728491673212,0.755098751566378,43.0978090628117,3.43652589240825,10.8126998491704,0.682176890106508,1.75,10,6.25,3,1830
"926",8.08502812102779,0.492066326554639,7.0969675028125,16.905439372951,15.1190726838974,0.73778827562257,41.3612369100903,3.53948032290616,11.540141271443,0.693289688605036,2.25,10.5,6.75,3.5,1831
"927",8.17906296979791,0.482302114278449,7.16426001840533,17.1324551071906,15.4115157054912,0.734746821244628,42.7221366903035,3.66260060362173,11.839014084507,0.690632971843936,2.25,10.5,7,3.5,1832
"928",8.93093838312975,0.448414083097233,7.84325244591384,17.7030533113125,16.0748233252086,0.711316615357022,40.7680747629738,3.81369346733668,12.8456683417085,0.703114437809824,2.5,11.25,7.5,4,1833
"929",8.97421021523584,0.445828587534214,7.91606317036003,17.2921209319189,15.8453110047523,0.704396152887495,41.9631218573194,3.74615193644489,12.4677060575968,0.699531580297221,2.5,11.25,7.25,3.75,1834
"930",9.5364995450451,0.41758301041897,8.40557732291933,17.9467675875497,16.4147249316699,0.676520069097619,47.1875824236704,3.97874692874693,13.4619262899263,0.704444457423283,2.75,11.75,8,4,1835
"931",5.07502165376107,0.673230704025814,4.43568260824252,15.9711271472693,13.3132483910056,0.874889831817196,24.8712381947089,2.84267867518884,7.85911679256246,0.638295402623481,1.75,8.5,5.5,2,1836
"932",5.78540375586655,0.67102249197437,5.04176087202416,18.1349497722422,15.9240079439879,0.837099732995503,43.3053378543646,3.45866141732283,9.54691788526434,0.637719580403925,2.75,10,6,2.25,1837
"933",5.81433383564443,0.614287957507217,5.09210924355413,15.701164916378,13.5791951906943,0.821491783871418,52.1255068608331,2.9984923245614,8.78139254385965,0.65854022473257,1.5,9,5.75,2.5,1838
"934",6.43330702473712,0.592693723143846,5.61237587884935,17.5766362245821,15.6811793516683,0.816273746537396,28.6949855091921,3.56602530311017,10.3772588297312,0.656361534233549,2.5,9.75,6.5,2.5,1839
"935",5.38116139576381,0.67101046976168,4.76432026665346,18.1284397233824,16.9999737286706,0.875217835435112,84.1844607502845,6.6830985915493,11.4243247721624,0.415011501788361,1.25,8.75,5.5,3.75,184
"936",7.0098713434831,0.565008219030457,6.10080374546979,17.6927982360814,15.8311305830701,0.788498588037659,34.6810183196567,3.72811534500515,11.0803295571576,0.663537503485454,2.5,10,6.5,2.5,1840
"937",7.78644754355881,0.512487890975005,6.80578525970379,17.0417243096959,15.4052017452661,0.765067370146247,31.9535987411551,3.71492575524834,11.5449359959037,0.678220324775605,2.5,10.25,6.25,2.75,1841
"938",8.09474634262022,0.501151145667287,7.10491469639928,17.1736570584629,15.5576638964191,0.748393607088944,38.207942526384,3.67062883435583,11.7097750511247,0.686532933525204,2.5,10.75,6.75,3.25,1842
"939",8.38559042327464,0.450542565408109,7.37195332199996,16.4644122104799,14.6413332934264,0.720017812303333,46.378720221748,3.5875812093953,11.7264867566217,0.694061718240591,2,10,6.75,3.5,1843
"940",8.35178516527769,0.493573817481148,7.30616327129005,17.6636232896732,16.1633265673911,0.73463247150021,39.8698152029829,3.72443890274314,12.1248379052369,0.69282567471401,2.75,11,7.5,3.5,1844
"941",8.53893926595902,0.472825933798974,7.49793862239458,17.7371996826481,16.0514492557322,0.724335098336035,41.4834110665665,3.82995495495495,12.4477577577578,0.69231768247032,2.5,10.75,7,3.25,1845
"942",5.42312747869717,0.681640719021045,4.74633033367764,16.0583758647674,13.6280777429741,0.867293239933986,20.7495552564753,2.83617205542725,8.21431870669746,0.654728266981557,1.75,9.25,5.75,2.25,1846
"943",5.38241231114463,0.645242985429904,4.68372381169977,16.8153652051412,14.3051579070403,0.861874204342978,24.0590962340883,3.13513135830073,8.73689211850196,0.641161717945273,2,9.25,5.75,2,1847
"944",5.79244816284087,0.651256789915164,5.04771888403001,16.7093091705507,14.318931794866,0.849511315021953,26.6816159384855,3.14167127836193,9.13421140011068,0.656054459356627,2.25,9.5,6,2.5,1848
"945",6.11398345104454,0.617205383273092,5.33145611490658,16.8722539977114,14.8086731615518,0.829762012176553,28.369551061368,3.39656571119524,9.72598161168199,0.650773994152365,2.5,9.75,6.5,2.5,1849
"946",5.93067559713431,0.628058093693947,5.23585906857213,17.6814340080738,16.1280481384095,0.857165629989889,35.4138980246504,5.45532703978422,10.9490492245448,0.501753355208703,1.25,9,5.75,3.75,185
"947",7.01346278016433,0.572693647173958,6.13315473885815,16.4837777826643,14.4700069614707,0.788229995677158,35.055332906584,3.31806213796735,10.394270668773,0.680779706080232,2,10,6.5,3,1850
"948",6.98703963604338,0.584208152343389,6.10154841923962,16.9934947835952,15.1976394139342,0.800974404309138,40.9329691013808,3.52267987486966,10.6460479666319,0.669109148680257,2.5,10.25,6.5,2.75,1851
"949",7.6784465128398,0.511007296017151,6.72563429426495,16.9404783972537,15.0140034818873,0.764187907972617,34.2819519743369,3.49684820978316,11.2905194150277,0.690284558110866,2.25,10.25,6.75,3.25,1852
"950",8.18907051045552,0.479935657007122,7.17776507382023,17.3371263153579,15.6757314059817,0.740059229603212,38.7650790511896,3.87875751503006,12.0756112224449,0.678794104614711,2.5,10.75,6.75,3.25,1853
"951",8.26828787728079,0.479875757091372,7.24351906053866,17.3004595845589,15.7117916684886,0.73904397957359,37.2494888914895,3.64904809619238,11.9744088176353,0.695262776495633,2.5,10.75,7.25,3.5,1854
"952",4.83824935862121,0.712079209850757,4.22546657416932,15.9677449398219,12.9031959130403,0.886794314896102,19.2936160689321,2.8368157739847,7.65624484991171,0.62947687416013,1.75,8.5,5.5,2.25,1855
"953",5.23721492220205,0.703402090036783,4.57457859099007,16.6980832121708,13.9617744476124,0.86689233292057,29.7664847657387,2.97700338600451,8.28444695259594,0.640651524110288,2,9.25,5.75,2.25,1856
"954",6.03515743259688,0.634593166821937,5.27471901703977,16.8179352515606,14.3493199932072,0.83172248391486,32.8601356963085,3.29741144414169,9.49637057220708,0.6527714015508,2,9.5,6.25,2.5,1857
